SYS_CREAT_DTMS,SYS_CREAT_PROCSS_USR_ID,SYS_UPDT_DTMS,SYS_UPDT_PROCSS_USR_ID,SYS_PARTITION_ID,THD_VALUE_DATE,THD_VALUE_TM,THD_LOAD_TIMELN_VAL,DIV_NAME,SYS_NAME,SIT_CODE,THD_SID,H_NAME,H_SITE,NB,H_DTETRN,TP_TRNTYPE,H_INSTR,TRN_FMLY,TRN_GRP,TRN_TYPE,TP_SECCNT,HS_CNTRP,U_MIDAS,TP_PFOLIO,H_INT,C_CUR_PL,H_BS,TP_IQTY,TP_QTYEQ,TP_LQTY2,TP_NOMINAL,TP_NOMCUR,TP_FXBASE,TP_FXUND,H_PRICED,TP_PRCDNUM,TP_PRCDDEN,H_SECOUP,TP_RPRATE,TP_YIELD,H_DVCS,TP_RTAMO,TP_RTPR0,TP_RTFV0,TP_RTCAP0,TP_RTCCP02,H_FIXRATE0,TP_RTMMRG0,TP_RTCUR0,H_RTMFRF0,TP_RTMFRP0,H_RTMCNV0,TP_RTMNDX0,H_RTMAT0,H_SEGROUP0,H_SETYPE0,TP_RTPR1,TP_RTFV1,TP_RTCAP1,TP_RTCCP12,H_FIXRATE1,TP_RTMMRG1,TP_RTCUR1,TP_RTMFRF1,TP_RTMFRP1,TP_RTMCNV1,TP_RTMNDX1,H_RTMAT1,H_SEGROUP1,H_SETYPE1,TP_RTXCHI,TP_RTXCHF,H_MARGOPT,H_STRIKE,TP_FXSTNUM,TP_FXSTDEN,H_PUTCALL,TP_FXCPCUR,H_TP_AE,H_IPAY,TP_IPAYCUR,H_IPAYDTE,H_DTEEXP,H_DTEFLWF,H_DTEFLWL,H_DTEFST,H_DTELST,H_DTEPMT,H_DTECPN,H_DTEUND,H_DTEUNDD,H_DTEUNDI,H_DTESYS,U_OPTTYPE,TP_SPTFWD,TP_STRTGY,H_ICODE,H_CODE,H_ISSUER,RSKSECTION,H_RATING,U_RECORAT,H_SEGROUP,H_SETYPE,H_SERTF0,TP_SECMKT,TP_SECLOT,TP_STATUS2,TP_ACCSCT,NB_EXT,H_PKG_LOG_ID,TP_CREATOR,TP_MOPLSTL,H_MOPLSTD,MRPL_ONB,H_MRPLDATE,TP_TRADER,H_PRODUCT,H_DATEREP2,H_FLAGDATE,TP_DSCEXO0,TP_DSCEXO1,TP_DSCEXO2,H_FXBRWSD,H_FXBRWED,DEL_CHAR,DEL_NUM1,TP_OBAR1,TP_OBAR2,TP_OBARRB1,TP_OBARRB2,TP_OBARTYP,DEL_NUM2,H_EQCAP,H_EQFXRUL,H_EQFXSPT,H_LQTYS2,H_QTYEQS,TP_RTUMKT0,TP_RTUMKT1,DEL_NUM3,U_CLS,H_ISSD,U_SMPFWDAT,U_SMPAMT,DEL_NUM4,H_FVAVOL,H_INSCP,U_PASTVAR,H_ASNPAVG,DEL_NUM5,H_ASNFIXT,U_MKTTYPE,TP_SECCUR,H_UNDER0,H_UNDER1,DEL_NUM6,H_MKTSYSD,H_FUTPRD,H_PFOLIO1,H_SECATE,MP_SPOT2,H_CDSINSTR,H_ICODE0,H_ICODE1,TP_TYPO,H_MCUID,H_RATFREQ0,H_RATFREQ1,D_TENOR1,D_FXD,MP_UPRC2,H_ECP0,H_ECP1,H_FIX0,H_FIX1,H_PMT0,H_PMT1,TP_RTNBPHS,TP_RTNBLEG,H_TMPLABEL,H_DRTYPR,TP_RPOCL,H_SHIFTER,H_BASEPCT,TP_PADSP,U_BONDTYPE,H_FEECONV,MP_SWAP2,TP_FXCTSFF,H_FLAG0,H_FLAG1,BARRIER0,BARRIER1,REBATE0,REBATE1,H_CALL,FIX_PRI,TP_RPO_AMT,TP_RPOAMT2,H_CATEGORY,H_REP_SCF,H_REP_ECF,TP_ACCCPN,TP_ACCCPN2,H_CNTRPCY,H_CUST_TYP,H_ENT_CTRY,H_RTDPP01,H_RTDXG01,H_ISS_CTY,H_BASKOTC,D_CTP_ENT,H_ACCONV0,H_YLDCONV0,H_ALTYLCV0,H_GCACCNV0,TP_RTMGP02,TP_RTVLC02,H_CURFIXD,H_SE_PPER,H_EVAL_MOD,H_NAME_PK,STP_STATUS,D_SECTOR,U_DESIGNAT,ECP0,INDEX_FACT,STL_MODE,MBS_SERIES,MBS_CNTP,XPOPTFPRIC,XPOPTFPQ,D_FBN_CUST,TP_FXBRSTL,D_NEXTCPN1,D_NEXTCPN2,D_NEXTCPN3,D_NEXTCPN4,D_CURCPNAM,D_NXTCPNAM,H_MBS_ISS,TP_FXQTOCU,HS_T_STRUC,DIG_RATE,DIG_AMOUNT,TP_DIGPAY,TP_DIGPAYC,TP_BROKER1,TP_CMGQTY0,TP_CMGQTY1,TP_CMGSL0,TP_CMGSL1,TP_CMIPUB0,TP_CMIPUB1,TP_CMLQU0,TP_CMLQU1,TP_CMUCLB0,TP_CMUCLB1,HS_CM_TQTY,HS_CM_QTY,TP_RTFXC00,TP_RTFXC01,TP_RTFXC10,TP_RTFXC11,HS_DURAT,HS_CM_PTYP,TP_CMDFYS0,TP_CMDFYS1,TP_CMDLOC0,TP_CMDLOC1,TP_RTVLC12,HS_CURNOM0,HS_CURNOM1,HS_FSTNOM0,HS_FSTNOM1,TP_CMILAB0,TP_CMILAB1,TP_CMULAB0,TP_CMULAB1,HS_ITYPE0,HS_ITYPE1,HS_UITYPE0,HS_UITYPE1,HS_IORD0,HS_IORD1,HS_UIORD0,HS_UIORD1,HS_FXTYPE,HS_FWDMAT1,HS_FWDMAT2,HS_RATFCT0,HS_RATFCT1,HS_ISHFT0,HS_ISHFT1,HS_UISHFT0,HS_UISHFT1,HS_INS_DES,TP_CMIQC0,TP_CMIQC1,TP_CMIQU0,TP_CMIQU1,TP_CMIQUF0,TP_CMIQUF1,HS_AVGFRQ0,HS_AVGFRQ1,HS_CRD_RSK,TP_STRIKE2,HS_TYPO2,HS_OFUTYPE,TP_CMDMOD0,TP_CMDMOD1,MIDAS_NO,CUST_TYPE,COUNTRY,ENTITY,TP_RADEF0,TP_RADEF1,TP_AVGFIX0,TP_AVGFIX1,TP_CMDPRF0,TP_CMDPRF1,REP_OR,SKELET,MIDASMBS,EST_AMOUNT,NB_SHARE0,NB_SHARE1,FUTCASH,ATTACH,DETACH,D_IPAY,HS_STRTEGY,HS_XPRCNCU,HS_FXBRDSC,HS_FU_CLEA,MTM_INDEX,DEAL_LEG,HS_ACC2DAY,TP_RPHCPCT,COLLAGCAT,THD_BACKDATE_FLG,TP_CANCBY,SALES_REF,CSA,CONTRACT,TP_LENTDSP,CNT_TYPO,PACKAGE,XPOPTFLAG,MIFID_56,TP_SECFWSD,HS_EXT_ID,PLIRDCRV02,PLIRDCRV12,PLIRECRV02,PLIRECRV12,HS_MODEL,M_HS_PCK_DSC,M_FX_MODEL,M_TP_PRMOD,PL_KEY1,HS_MAT_LAB,XFIGUR,XCUTOFF,XNATQOT,XSETTL,XADJTRC,XCRTARG,XCAPLOS,XTSTYLE,XBNDPIV,XSTKMOD,XEXPRBT,CONTRACT_NUMBER,CONTRACT_VERSN,H_RTMFRG0,TP_RTMFRG1,CMP_STLMTD,SRC_MOD,HS_SPPT,HS_EXTVSRC,HS_PCK_ISM,HS_LCH_REF,HS_MARKITW,HS_MARKTBE,HS_CUSTOME,HS_UPI,HS_USIPRE,HS_USI,HS_DTCCSTS,HS_USIPREF,HS_USI_FL,HS_UTIPRE,HS_UTIVAL,HS_DTCCSTE,HS_UTIPREF,HS_UTIVALF,HS_DTCCSTC,HS_CONFDAT,HS_OCCONFD,H_INDCODE0,H_INDCODE1,HS_VAAMT,HS_VAAMTCY,TP_CRDPROT,TP_FXSCUR,M_HS_OCI_ID,M_TP_CMNT0,M_TP_CMNT1,M_TP_CMNT2,M_HF_MARGIN,M_HS_COMMENT,M_HS_OCFMID,HS_IM_NTNL,HS_MUTUALP,HS_SEF,M_TP_RTSD0,M_TP_RTSD1,TP_RTCAPI0,TP_RTCAPI1,PLIRDCUR2,M_HS_CM_PTYP1,HS_REPROLCFTC,HS_REPROLCSA,TP_RTPFRQ0,TP_RTPFRQ1,HS_COLL_TYPE,HS_CLR_TIME,HS_EXEC_ID,HS_EXEC_TIME,OPTION_TYPE_RATE,HS_ROLL_CONV0,HS_ROLL_CONV1,HS_PAY_CAL0,HS_PAY_CAL1,HS_BUS_DAYS,HS_POS_TYPE_IND,HS_SALES_ID,HS_PTMMM_TYPE,HS_PTMMM_VALUE,HS_PTMMM_CURRENCY,HS_PTMMM_TIMESTAMP,HS_PTMMM_COMM_MODE,HS_ACK_SENT_DT,HS_ACK_RCV_DT,H_UNADJMAT,H_UNADJST0,H_UNADJST1,M_SUB_RIGHT,M_NARROW_IDX,M_IDX_COMP,M_DLV_RATIO,HS_DTCC_STUSA,HS_DTCC_PPDUS,H_TIMSYS,M_COMPRESS,M_SEC_RPTPTY,M_SEC_ANE,M_SEC_MXSWP,M_CNF_CHS_DT,CMASSET0,CMASSETDE0,ASSET_TYP0,ASSET_TYD0,CMASSET1,CMASSETDE1,ASSET_TYP1,ASSET_TYD1,ROOT_CNT,M_MKT_EVENT,PRDT_RTCH,PRDT_SBRT,QUOT_TYPE,TP_CMCMAT,M_O_EFF_DATE,M_O_TRD_DATE,FLEX_CALL_PUT,COM_PRICE0,COM_PRICE1,COM_PRICE20,COM_PRICE21,M_SOURCE,M_AVG_IN_D,M_AVG_OUT_D,M_TGT_SHRS,ISS_PRGM,M_UTI_GLOBAL,M_VAL_METHOD,M_PRI_UTI_ID,M_PRI_USI_ID,M_AUTO_CLR,M_MARGIN_IND,M_BASKET_IND,M_POS_PRI_SW,M_COMPRES_ID,M_PKG_TYP_R,M_PKG_CURR_R,M_TP_FXCALH,M_H_SPOTDATE,M_MAKERTAKER,M_ALLOCT_TYP,M_BUSINE_EVT,M_CCP_NAME,M_CLEAR_STS,M_DPARTY,M_EXEC_AGENT,FLOATING_K,TARF_GEN_START,TARF_GEN_END,XPTCUR,PKG_CLASS,TP_CMLQC0,TP_CMLQC1,EQ_BAR_START,EQ_BAR_END,CNT_USG,VOL_FACT0,VOL_FACT1,HS_BASIS0,HS_BASIS1,M_PKG_VAL_R,M_XSCHD,M_EVT_DATE,IND_FAC,PRICE_L1,PRICE_L2,PLIRDCUR1,M_EQ_FWD_D0,EQ_RATIO,M_TP_CRSETTL,FX_ID,M_HF_EQDFCS,M_TP_RTSNG0,M_TP_RTSNG1,TP_AVQTY2,M_SCHEDULE,M_DSBTAXONOMY,M_DSBNAME_EU,M_DSBNAME,M_DSBUPI_EU,M_DSBUPI,M_DSB_UNDERL,M_CFI,M_XSTKBRG,M_STRIKE1,M_STRIKE2,M_STRIKE3,M_ZC,M_HS_EP0,M_HS_EP1,M_TP_SECDLB,M_TP_PRICE,M_TP_SECSTL,PCK_TYPE,M_IDX_CLASS0,M_IDX_CLASS1,M_TICKER,M_ISDA2006_0,M_ISDA2006_1,M_ISDAYEAR,M_BOND_TYPE,M_INSTR_LIST,M_CONF_TYPE,M_DSBCFIEU,M_DSBTAXNOEU,M_UTI_EMIR,M_REPROLEMIR,M_MIFID_3,M_MIFID_41,M_MIFID_36,M_CONF_DATE,M_AFF_PLTF,M_DTCC_D_REP,M_HF_UND0,M_HF_UND1,M_HF_UND_F0,M_HF_UND_F1,M_INT_AVG_DS,M_INT_AVG_DE,M_PKG_NOTA_R,M_YLD_CONV0,M_BOND_BASIS,M_CRD_REFENT,M_TP_CRBSKLB,M_BSK_NATURE,M_TP_CRISDA,M_TP_CRREFOB,M_TP_CRDLNK0,M_TP_CRDLNK1,M_REPROLUK,M_FWD_PRICE,M_FIXED_NOT,M_AFFIRM_ID,M_TP_SEN,M_H_ACCPAYM,M_TP_CRPO,M_SCHEDPRI,M_IFRS9_ACC,M_INST_CLASS,M_CTRL_INT,M_HEDGE_CONF,M_AFF_ID,M_COND_LOCAT,M_COND_LOC_S,M_MIFID_UV,M_HKMA_STS,M_MIFID_57,M_MIFID_59,M_EQD_PREM,M_TP_MSTRUCT,M_MIFID_UV_P,M_LOCATION,M_ORDER_ID,M_UPD_NOTIONAL,M_HKTR_STS,M_TP_RTXCHF1
03-APR-26,BNCMRXALLTrfDLIDealOperCommun,,,202603170101001N,17-MAR-26,00:29:20,EOD,BNCTRES,MUREX,MTL,1825256790,MUREX,MTL,102396791,31-MAR-23,Interest rate swaps,CAD_O/N_BAAVG6M,IRD,IRS,,,CL/LCH.SWAPS,329637,HM0046IRD,N,CAD,B,110000000,110000000,110000000,110000000,CAD,CAD,,3.101,,,0,0,0,,None,R,F,110000000,110000000,3.101,0,CAD,,6m,STD LIN ACT/365,,03-APR-28,,,P,V,110000000,-110000000,0,0,CAD,6m,6m,STD LIN ACT/365,CAD CORRA C A 6M,03-APR-28,,,N,N,N,0,,,,,,0,CAD,31-MAR-23,04-APR-28,04-OCT-23,04-APR-28,03-APR-23,03-APR-28,31-MAR-23,,,,,31-MAR-23,,F,,,,,,,0,,,,,0,MKT_OP,Branche46,0,,102396789,,,102396789,20230331,MXML,IRD_IRS,17-MAR-26,N,,,,,,,0,0,0,0,0,,0,0,0,0,110000000,110000000,,,0,,,,0,0,,0,0,0,0,0,,,,CAD CORRA C A 6M,0,,,088500,,0,,,,,,,6 M,6m,,2.56637414948,6M MODFOL,6M MODFOL,0,1,0,0,1,2,,0,,,0,PA_NBC_MTL,,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,UNITED KINGDOM,Regulated financial institution,CANADA,06-OCT-25,,,,,,,,,0,3.101,,0,Default,,,,,,0,0,,,0,,,,,,,,0,0,,,,0,0,0,,,0,0,04-APR-28,04-APR-28,,,,,,,0,0,0,0,2.320915,2.318603,61,,,,,,2.318603,0,0,0,0,,CAD CORRA C A 6M,,,,,,,0,0,0,0,,,,1,1,0,0,0,0,Overnight IRS BA's Average 6M,,CAD,,,0,0,,,,0,NOTYPO,,,,0,Regulated financial institution,UNITED KINGDOM,,,Compound,,1 DAY NEXT,,,,,0,0,0,0,N,,,0,,,,,,,0,0,CPP INT,N,,,,85669215,LE_NBC,IR Swap,0,0,,,,CAD OIS,CAD OIS,,CAD OIS,,,,,,,0,,,,,,,,,,,85669213,10,6M,6M,,markitwire,,,,LCH00103054675,,,BK/TD.TOR,InterestRate:IRSwap:OIS,,,,0.000000,0.000000,F226TOH6YD,SW1000000LCH00103054675109648789,,0.000000,0.000000,,2023-03-31T14:38:33Z,,,CAD-CORRA-OIS Compound,0,,,,0,,,,0,,0,Y,,,,,110000000,-110000000,CAD,,,N,1,1,FLCL,2023-03-31T14:38:46Z,,2023-03-31T13:47:28Z,,Modified following,Modified following,CANADA,CANADA,1298,,,,0,,2023-03-31T13:47:28Z,Other,,,03-APR-28,03-APR-23,03-APR-23,,,0,0,,,10:38:24,,,,,,,,,,,,,,85669213,,,,,,,,,,,,,,,,0,,549300FSLUWD8ETI2P24MARKITWIRE208671367,Mark-to-Market,MARKITWIRE208671367,MARKITWIRE208671367,true,External,,,,,,,31-MAR-23,,,Clearing,CL/LCH.SWAPS,Registered,,,0  ,,,,,CAD,CAD,,,,0,0,ACT/365.FIXED,ACT/365.FIXED,0,,,0,0,0,CAD,,0,,0,,N,N,110000000,C,,,,,,,,,,,,N,+01 BD,+01 BD,,3.101,,,,Rate Index OIS,,,CAD-CORRA-OIS-COMPOUND,isda21,,,,,,,,MARKITWIRE208671367MW2,,,2023-03-31T14:38:33Z,MarkitWire,,,CAD O/N CORRA,,1OD,,,,,,,,,,,N,N,,0,0,,,Not paid after default,,,,,N,,208678562,,,,,,,0,,,,,,,N
03-APR-26,BNCMRXALLTrfDLIDealOperCommun,,,202603170101001N,17-MAR-26,00:29:20,EOD,BNCTRES,MUREX,MTL,1825256791,MUREX,MTL,102396794,31-MAR-23,Interest rate swaps,CAD_O/N_BAAVG6M,IRD,IRS,,,CL/LCH.SWAPS,329637,HM0046IRD,N,CAD,S,180000000,180000000,180000000,180000000,CAD,CAD,,3.53,,,0,0,0,,None,P,F,180000000,-180000000,3.53,0,CAD,,6m,STD LIN ACT/365,,03-APR-26,,,R,V,180000000,180000000,0,0,CAD,6m,6m,STD LIN ACT/365,CAD CORRA C A 6M,03-APR-26,,,N,N,N,0,,,,,,0,CAD,31-MAR-23,07-APR-26,04-OCT-23,07-APR-26,03-APR-23,06-APR-26,31-MAR-23,,,,,31-MAR-23,,F,,,,,,,0,,,,,0,MKT_OP,Branche46,0,,102396792,,,102396792,20230331,MXML,IRD_IRS,17-MAR-26,N,,,,,,,0,0,0,0,0,,0,0,0,0,180000000,-180000000,,,0,,,,0,0,,0,0,0,0,0,,,,CAD CORRA C A 6M,0,,,088500,,0,,,,,,,6 M,6m,,2.25567428066,6M MODFOL,6M MODFOL,0,1,0,0,1,2,,0,,,0,PA_NBC_MTL,,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,UNITED KINGDOM,Regulated financial institution,CANADA,06-OCT-25,,,,,,,,,0,3.53,,0,Default,,,,,,0,0,,,0,,,,,,,,0,0,,,,0,0,0,,,0,0,07-APR-26,07-APR-26,,,,,,,0,0,0,0,2.320915,2.318603,37,,,,,,2.318603,0,0,0,0,,CAD CORRA C A 6M,,,,,,,0,0,0,0,,,,1,1,0,0,0,0,Overnight IRS BA's Average 6M,,CAD,,,0,0,,,,0,NOTYPO,,,,0,Regulated financial institution,UNITED KINGDOM,,,Compound,,1 DAY NEXT,,,,,0,0,0,0,N,,,0,,,,,,,0,0,CPP INT,N,,,,85669218,LE_NBC,IR Swap,0,0,,,,CAD OIS,CAD OIS,,CAD OIS,,,,,,,0,,,,,,,,,,,85669216,10,6M,6M,,markitwire,,,,LCH00103055171,,,BK/TD.TOR,InterestRate:IRSwap:OIS,,,ACK,0.000000,0.000000,F226TOH6YD,SW1000000LCH00103055171109648801,,0.000000,0.000000,,2023-03-31T14:39:11Z,,,CAD-CORRA-OIS Compound,0,,,,0,,,,0,,0,Y,,,,,-180000000,180000000,CAD,,,Y,1,1,FLCL,2023-03-31T14:39:24Z,,2023-03-31T13:47:07Z,,Modified following,Modified following,CANADA,CANADA,782,,,,0,,2023-03-31T13:47:07Z,Other,,,03-APR-26,03-APR-23,03-APR-23,,,0,0,,,10:39:04,,,,,,,,,,,,,,85669216,,,,,,,,,,,,,,,,0,,549300FSLUWD8ETI2P24MARKITWIRE208671330,Mark-to-Market,MARKITWIRE208671330,MARKITWIRE208671330,true,External,,,,,,,31-MAR-23,,,Clearing,CL/LCH.SWAPS,Registered,,,0  ,,,,,CAD,CAD,,,,0,0,ACT/365.FIXED,ACT/365.FIXED,0,,,0,0,0,CAD,,0,,0,,N,N,180000000,C,,,,,,,,,,,,N,+01 BD,+01 BD,,3.53,,,,Rate Index OIS,,,CAD-CORRA-OIS-COMPOUND,isda21,,,,,,,,MARKITWIRE208671330MW2,,,2023-03-31T14:39:11Z,MarkitWire,,,CAD O/N CORRA,,1OD,,,,,,,,,,,N,N,,0,0,,,Not paid after default,,,,,N,,208678729,,,,,,,0,,,,,,,N
03-APR-26,BNCMRXALLTrfDLIDealOperCommun,,,202603170101001N,17-MAR-26,00:29:20,EOD,BNCTRES,MUREX,MTL,1825256792,MUREX,MTL,102497233,18-MAR-21,Interest rate swaps,EUR_3M1Y_EURI,IRD,IRS,,,CL/LCH.SWAPS,329637,HM0046IRD,N,EUR,B,500000000,500000000,500000000,500000000,EUR,EUR,,-0.2025,,,0,0,0,,None,R,F,500000000,500000000,-0.2025,0,EUR,,1y,STD ACT/ACT YLD,,25-MAR-28,,,P,V,500000000,-500000000,0,0,EUR,3m,3m,STD LIN ACT/360,EUR EURIBOR 3M,25-MAR-28,,,N,N,N,0,,,,,,0,EUR,18-MAR-21,27-MAR-28,25-JUN-21,27-MAR-28,25-MAR-21,27-MAR-28,18-MAR-21,,,,,03-APR-23,,F,,,,,,,0,,,,,0,MKT_OP,Branche46,0,,65518484,,,65339202,20230327,PERP003,IRD_IRS,17-MAR-26,N,,,,,,,0,0,0,0,0,,0,0,0,0,500000000,500000000,,,0,,,,0,0,,0,0,0,0,0,,,,EUR EURIBOR 3M,0,,,088500,,0,,,,,,,3 M,1y,,2.49127837207,1 YEAR,3M MODFOL,0,0,0,0,1,2,,0,,,0,PA_NBC_MTL,,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,UNITED KINGDOM,Regulated financial institution,CANADA,25-MAR-25,,,,,,,,,0,-0.2025,,0,Default,,,,,,0,0,,,0,,,,,,,,0,0,,,,0,0,0,,CL/LCH.SWAPS,0,0,27-MAR-28,27-MAR-28,,,,,,,0,0,0,0,2.018,2.018,85,,,,,,2.018,0,0,0,0,,EUR EURIBOR 3M,,,,,,,0,0,0,0,,,,1,1,0,0,0,0,Interest Rate Swap 3M/1Y EURIBOR,,EUR,,,0,0,,,,0,NOTYPO,,,,329637,Regulated financial institution,UNITED KINGDOM,,,Published,,,,,,,0,0,0,0,N,,,0,,,,,,,0,0,CPP INT,N,,,,85775281,LE_NBC,IR Swap,0,0,,,,ESTER,ESTER,,EUR :Std,,,,,,7y,0,,,,,,,,,,,47159608,38,1Y,3M,,mx,,,,LCH00074939412,157813342-2,158004827-3,BK/BNP.PARIS,InterestRate:IRSwap:FixedFloat,,,,0.000000,0.000000,,,,0.000000,0.000000,,,,,EUR-EURIBOR,0,,,,0,,,,0,,0,Y,,,,,500000000,-500000000,EUR,,,Y,1,1,Uncollateralized,,,,,Indifferent,Modified following,EURO,EURO,1821,,,,0,,,Other,,,25-MAR-28,25-MAR-21,25-MAR-21,,,0,0,,,13:39:45,,,,,,,,,,,,,,47159608,,,,,,,,,,,,,,,,0,,BSGEFEIOM18Y80CKCV46IRD20210318000653392020000000000,Mark-to-Market,,,,External,,,,,,,18-MAR-21,,,Correction,,,,,0  ,,,,,EUR,EUR,,,,0,0,ACT/ACT.AFB,ACT/360,0,,,0,0,0,EUR,,0,,0,,N,N,500000000,,,,,,,,,,,,,,MOD FOL,,,-0.2025,,,,Rate Index,,,EUR-EURIBOR-Reuters,isda06,,,,,,,,,,,,MarkitWire,,,,,,,,,,,,,,,,N,N,,0,0,,,Not paid after default,,,,,N,,158004827,,,,,,,0,,,,,,,N
03-APR-26,BNCMRXALLTrfDLIDealOperCommun,,,202603170101001N,17-MAR-26,00:29:20,EOD,BNCTRES,MUREX,MTL,1825256793,MUREX,MTL,102582506,04-APR-23,Interest rate swaps,EUR ESTR C A 1Y,IRD,IRS,,,CL/LCH.SWAPS,329637,HM0046IRD,N,EUR,S,75000000,75000000,75000000,75000000,EUR,EUR,,2.82156,,,0,0,0,,None,P,F,75000000,-75000000,2.82156,0,EUR,,1y,STD LIN ACT/360,,06-APR-27,,,R,V,75000000,75000000,0,0,EUR,1y,1y,STD LIN ACT/360,EUR ESTR C A 1Y,06-APR-27,,,N,N,N,0,,,,,,0,EUR,04-APR-23,07-APR-27,09-APR-24,07-APR-27,06-APR-23,06-APR-27,04-APR-23,,,,,04-APR-23,,F,,,,,,,0,,,,,0,MKT_OP,Branche46,0,,102582502,,,102582502,20230404,MXML,IRD_IRS,17-MAR-26,N,,,,,,,0,0,0,0,0,,0,0,0,0,75000000,-75000000,,,0,,,,0,0,,0,0,0,0,0,,,,EUR ESTR C A 1Y,0,,,088500,,0,,,,,,,1 Y,1y,,2.21007503579,1Y MODFOL,1Y MODFOL,0,1,0,0,1,2,,0,,,0,PA_NBC_MTL,,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,UNITED KINGDOM,Regulated financial institution,CANADA,08-APR-25,,,,,,,,,0,2.82156,,0,Default,,,,,,0,0,,,0,,,,,,,,0,0,,,,0,0,0,,,0,0,07-APR-27,07-APR-27,,,,,,,0,0,0,0,2.001128,2.00152,49,,,,,,2.00152,0,0,0,0,,EUR ESTR C A 1Y,,,,,,,0,0,0,0,,,,1,1,0,0,0,0,O/N IRS ESTR Cmp 1Y_FIX1Y (RFR),,EUR,,,0,0,,,,0,NOTYPO,,,,0,Regulated financial institution,UNITED KINGDOM,,,Compound,,1 DAY NEXT,,,,,0,0,0,0,N,,,0,,,,,,,0,0,CPP INT,N,,,,85861615,LE_NBC,IR Swap,0,0,,,,ESTER,ESTER,,ESTER,,,,,,,0,,,,,,,,,,,85861611,7,1Y,1Y,,markitwire,,,,LCH00103166690,,,BK/JPMCHASE.OTC,InterestRate:IRSwap:OIS,,,ACK,0.000000,0.000000,F226TOH6YD,SW1000000LCH00103166690109769603,,0.000000,0.000000,,2023-04-04T14:58:11Z,,,EUR-EuroSTR-OIS Compound,0,,,,0,,,,0,,0,Y,,SEF/BLOOMBERG,,,-75000000,75000000,EUR,,Y,Y,1,1,FLCL,2023-04-04T14:58:19Z,GREL023,2023-04-04T14:58:09Z,,Modified following,Modified following,EURO,EURO,1039,,,,0,,2023-04-04T14:58:09Z,Other,,,06-APR-27,06-APR-23,06-APR-23,,,0,0,,,10:58:25,,,,,,,,,,,,,,85861611,,,,,,,,,,,,,,,,0,,5493003IUYOH354SNS58BBG0000000000B642C3AEBB23C0003,Mark-to-Market,BBG0000000000B642C3AEBB23C0003,BBG0000000000B642C3AEBB23C0003,true,External,,,,,,,04-APR-23,,,Clearing,CL/LCH.SWAPS,Registered,,,0  ,,,,,EUR,EUR,,,,0,0,ACT/360,ACT/360,0,,,0,0,0,EUR,,0,,0,,N,N,75000000,C,,,,,,,,,,,,N,+01 BD,+01 BD,,2.82156,,,,Rate Index OIS,,,EUR-EuroSTR-COMPOUND,isda06,,,,,,,,MARKITWIRE208912146MW2,,,2023-04-04T14:58:11Z,MarkitWire,,,EUR O/N ESTER,,1OD,,,,,,,,,,,N,N,,0,0,,,Not paid after default,,,,,N,,208912209,,,,,,,0,,,,,,,N
